Date,Type,Label,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2021-10-27 01:04:56 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.003018115,BNB,1.4401513137,"","","","","","",0.0082549432,1.4484062569,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,7c333d815a20e60ead2aa9815c70b17ef4959cbf506f96751f33d822987b6c3f,""
2021-10-27 01:04:56 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),0.81511408,BRISE_DIVIDEND_TRACKER,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7c333d815a20e60ead2aa9815c70b17ef4959cbf506f96751f33d822987b6c3f,""
2021-10-27 01:04:56 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),815114080.0,BRISE,32.6045632,"","","",32.6045632,"",0x7dd308207c0e700466cafda79f0218d898c211f8,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7c333d815a20e60ead2aa9815c70b17ef4959cbf506f96751f33d822987b6c3f,""
2021-10-27 01:04:56 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0000435432,BNB,0.0208965673,"","","",0.0208965673,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7c333d815a20e60ead2aa9815c70b17ef4959cbf506f96751f33d822987b6c3f,""
2021-10-27 01:06:29 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),0.39825368,BRISE_DIVIDEND_TRACKER,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,adeee8e418792b802ed4717b2935918c0f2aae0e2ef0fc68399730dfd4a07331,""
2021-10-27 01:06:29 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.002967995,BNB,1.4162355968,"","","","","","",0.0081178584,1.4243534552,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,adeee8e418792b802ed4717b2935918c0f2aae0e2ef0fc68399730dfd4a07331,""
2021-10-27 01:06:29 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.0042699614,ETH,17.8481942633,"","","","","","",-0.1092019717,17.7389922916,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,adeee8e418792b802ed4717b2935918c0f2aae0e2ef0fc68399730dfd4a07331,""
2021-10-27 01:06:29 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),398253680.0,BRISE,15.9301472,"","","",15.9301472,"",0x7dd308207c0e700466cafda79f0218d898c211f8,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,adeee8e418792b802ed4717b2935918c0f2aae0e2ef0fc68399730dfd4a07331,""
2021-10-27 03:36:16 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),6.4164863835,BUSD,6.4164863835,"","","",6.4164863835,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,589d7e8aad444f8b000aa7841d8315f7741e04b07bc1f92b8e5c9b05bb95aa7e,""
2021-10-27 07:05:35 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),8.7647773025,BUSD,8.7647773025,"","","",8.7647773025,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d6e55a9b040a7c1174ac2c3c6706ce6f27a073318f29126362c423995ce2254d,""
2021-10-27 11:27:57 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0002872871,BNB,0.1300402355,"","","",0.1300402355,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,4373c0ee4a1749e16d7d4c63efc5c0c4014f8d3036dcc6e569a6f7a514e44c4d,""
2021-10-27 12:28:45 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),6.5379568579,BUSD,6.5379568579,"","","",6.5379568579,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,753592a4ef76335dded82a856e81dc58f4a04fd5098cbe49ef2a612e334cedf2,""
2021-10-27 15:56:16 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),7.0154794442,BUSD,7.0154794442,"","","",7.0154794442,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ba9ca818ef9b5b4d0aacfd49fce3b83aadb35bfdb3e8149ca13660427da8276a,""
2021-10-27 17:55:52 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0006108291,BNB,0.2769329379,"","","",0.2769329379,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,36df4f1131eb5576033a04852edddab4f8a7d2c510b20f4001c52090fb18c405,""
2021-10-27 18:39:19 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),5.8111295441,BUSD,5.8111295441,"","","",5.8111295441,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,fac4d191ce5066460fe1fe9e05d22d640596642be9073a9b873d91832b38e5af,""
2021-10-27 20:45:04 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),8.5157629573,BUSD,8.5157629573,"","","",8.5157629573,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,990ff0f569d9b1e3f21d2adf71763d2a840bfe4561d5791f4e821235a6131ebf,""
2021-10-27 20:59:19 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0030923987,ETH,12.3236908518,"","","",12.3236908518,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,19780208af5709ff88d639a6324fedc1cfdf14bd5a0765ff79a92ece15b16936,""
2021-10-27 22:52:17 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),6.8269287388,BUSD,6.8269287388,"","","",6.8269287388,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ca6d2b929101f3d0c3947d6ad99e0a05a198bd94837a06bbe88ecfdd57e8d95c,""
2021-10-28 00:42:42 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),9.6842030972,BUSD,9.6842030972,"","","",9.6842030972,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ff06188def42aa93c54a6b0e0079dedb946a97b8066631c08ba8e46e2e93066e,""
2021-10-28 01:48:14 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.004345495,BNB,2.0735360756,"","","","","","",-0.1006222707,1.9729138049,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,f274fd032b8e76f4ae499367e626ce224b89263d963a6e51301bcceec7b03779,""
2021-10-28 01:48:14 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),40538582.0,ETHVAULT,58.7809439,"","","",58.7809439,"",0xd09b3478bc4a372d2f803182d8f197161b533d31,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,f274fd032b8e76f4ae499367e626ce224b89263d963a6e51301bcceec7b03779,""
2021-10-28 01:48:14 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),185983446.0,SETH,"","","","",0.0,"",0x757450aefaf0baef158d2a4077d7c9f25996fb81,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,f274fd032b8e76f4ae499367e626ce224b89263d963a6e51301bcceec7b03779,""
2021-10-28 01:48:14 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),59.9883050889,BUSD,59.9883050889,"","","","","","","",59.9883050889,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,f274fd032b8e76f4ae499367e626ce224b89263d963a6e51301bcceec7b03779,""
2021-10-28 01:49:26 UTC,exchange,"",Binance Smart Chain (BNB),0.0029999994,ETH,13.9110774039,Binance Smart Chain (BNB),8048073.6,ETHVAULT,13.8201961645,0.00408896,BNB,-0.0908812394,11.9637527371,1.8564434274,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,c5f10097b8821964dc60d6cfd67885d57987480e310f3d46f3907fa12a9021cd,""
2021-10-28 03:22:23 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),8.0155114092,BUSD,8.0155114092,"","","",8.0155114092,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7facf99eb845ba1fc5f83cd439ab41f3519f99ebb83c8edbf2be59d3b9feb3ca,""
2021-10-28 05:32:34 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.000392275,BNB,0.1793689978,"","","",0.1793689978,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,1fc08d91cc1761fc75b8388a601187b3d36f8c903c6d821a6ffdcee1fa09a3e4,""
2021-10-28 05:39:19 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),8.7393770726,BUSD,8.7393770726,"","","",8.7393770726,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,928beba04608d8b44c4613109d380b12d0c3e08640fcddbeaad06cb4d6442a30,""
2021-10-28 08:02:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),11.7512132016,BUSD,11.7512132016,"","","",11.7512132016,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ab98e58c2cd723398522b7b7f34932ec4e7796ae13aa598f68c1654667e403bc,""
2021-10-28 09:57:26 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),10.238866396,BUSD,10.238866396,"","","",10.238866396,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,c73dbd9a2860074f098ddeb39b36c3c5acfe50d5a1b9a6939702b2032ca931f8,""
2021-10-28 12:23:48 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),12.8564652624,BUSD,12.8564652624,"","","",12.8564652624,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,3e3e8655d77a0bfc11fb7ceeb8bc59a4451b2b4a190907ac7510db5ee29a20b4,""
2021-10-28 12:39:57 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0029055641,ETH,12.1270758767,"","","",12.1270758767,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ba9a7d011bb0a4a7f8d778405c9810bb089279a90ab8b645fcb135392fff4b85,""
2021-10-28 13:28:07 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),23.8168300833,BUSD,23.8168300833,"","","",23.8168300833,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,cd6bbac3196a721c157d8b437f82c6550e42aadc6eead584132c45f74473549f,""
2021-10-28 14:32:43 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0002746157,BNB,0.1331311362,"","","",0.1331311362,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,26b82517fffed566d1ed3e4dc22bce84f9d5083600b616118c5a7edb58917421,""
2021-10-28 15:38:41 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),16.8759555237,BUSD,16.8759555237,"","","",16.8759555237,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,db3914f935e199f4e0e9a1a271d391d42c217536727a14be89212eaec28b8955,""
2021-10-28 17:52:23 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),5.1853930938,BUSD,5.1853930938,"","","",5.1853930938,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8df50ffcded9d618223f4976d1ca3e0067a601659873cd33a3d5972dac758722,""
2021-10-28 19:35:17 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),10.4807768516,BUSD,10.4807768516,"","","",10.4807768516,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,30deebf025d5f6b53f331cfafe32d40969a68e5281c4f84562b877dbb5aa0758,""
2021-10-28 20:52:19 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),16.2817713789,BUSD,16.2817713789,"","","",16.2817713789,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,12fbe951f141ad04562eba512ecf7797570ac71d596118cd0daa81cfda2479b1,""
2021-10-28 22:28:41 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),8.1762235561,BUSD,8.1762235561,"","","",8.1762235561,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,4afad8393bb7cef1e1a69137d267d1a0b69a23225fb2ddd0aceaa272ddb61e38,""
2021-10-28 23:22:38 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0018886344,ETH,8.082150129,"","","",8.082150129,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,c2d984cc424beb79b054cbf6b1c61673a4b42bb5a274469a255039eb5521d81d,""
2021-10-29 00:50:15 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),11.6279902126,BUSD,11.6279902126,"","","",11.6279902126,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2ed46f02f88d3e9e9d1fca46780975002607bc5931b21b2c3ee51f177cced926,""
2021-10-29 01:13:22 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0002930967,BNB,0.1461040906,"","","",0.1461040906,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,aa1af16fb536fab822d1fc45ed89c3e9a834767475038fc6c03d689a7733456d,""
2021-10-29 03:37:08 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),12.4240718256,BUSD,12.4240718256,"","","",12.4240718256,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,a24a58f372f5a12cf103063fc19a58c2386da48de06a157e65b3fa02e665f7a2,""
2021-10-29 03:59:50 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),1.8134072,BRISE_DIVIDEND_TRACKER,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2aba95e6676fb0cf084393308c30a2abbaf8c81fac18db0c197cfac0c30292ca,""
2021-10-29 03:59:50 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),155.8942248539,BUSD,155.8942248539,"","","","","","","",155.8942248539,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,2aba95e6676fb0cf084393308c30a2abbaf8c81fac18db0c197cfac0c30292ca,""
2021-10-29 03:59:50 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),1813407200.0,BRISE,145.072576,"","","",145.072576,"",0x7dd308207c0e700466cafda79f0218d898c211f8,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2aba95e6676fb0cf084393308c30a2abbaf8c81fac18db0c197cfac0c30292ca,""
2021-10-29 03:59:50 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0002009269,BNB,0.0995164473,"","","",0.0995164473,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2aba95e6676fb0cf084393308c30a2abbaf8c81fac18db0c197cfac0c30292ca,""
2021-10-29 03:59:50 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.003168115,BNB,1.5117266835,"","","","","","",0.0573989502,1.5691256337,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,2aba95e6676fb0cf084393308c30a2abbaf8c81fac18db0c197cfac0c30292ca,""
2021-10-29 04:01:47 UTC,exchange,"",Binance Smart Chain (BNB),0.0048,ETH,20.5265514476,Binance Smart Chain (BNB),0.04221599,BNB,21.2125906366,0.00068789,BNB,0.686039189,20.8724831924,0.3401074442,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,b1c79b73a9f22491a5f2a9c84fe96ca249f5a11f1ca0fc4a7b7a5544094d9e2a,""
2021-10-29 07:19:44 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),16.1126606496,BUSD,16.1126606496,"","","",16.1126606496,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,48cf04026a410b04f20e3f6a92063b317b65a807aedcc0ed04dae7f3996503a1,""
2021-10-29 07:26:47 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0031833736,ETH,13.7093611176,"","","",13.7093611176,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,99a53d9758c24a3a870f4586c38f650f65b251f5ff6b470916464b0d3f4df39e,""
2021-10-29 08:25:18 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0004194843,BNB,0.2079383968,"","","",0.2079383968,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,16ff73363cb0abaab8d8df42b768d067a740da2834a23ba5272b1bba0568f5fc,""
2021-10-29 10:48:45 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),9.0747734312,BUSD,9.0747734312,"","","",9.0747734312,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,57ad7bdec844658e8c356019beb294a48cae14018c6653250c627b35695edbc8,""
2021-10-29 11:56:23 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0018333769,ETH,7.9029220627,"","","",7.9029220627,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,b00974c313db21c8a2032e74161e2b4a94b078f259f46f1c1908c810c933c597,""
2021-10-29 13:50:25 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0005444094,BNB,0.2750331138,"","","",0.2750331138,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,a31cd5b84233f560afcf63fc2e3341b2b903f861fa4af8ebefafba8d434e8917,""
2021-10-29 13:58:29 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),7.2770365345,BUSD,7.2770365345,"","","",7.2770365345,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,1a1bdbb824e2ef9c3366330f1170daa9a38a8005e131c809475d3f4082c3c4aa,""
2021-10-29 16:17:21 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0024529415,ETH,10.8647659027,"","","",10.8647659027,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,14a0349ea2b778a854718e3ab0a0bdfa905baa82c42c340e995ab5ef95660e28,""
2021-10-29 16:35:58 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),7.5323520522,BUSD,7.5323520522,"","","",7.5323520522,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,1990f912f25af4a94c21869ff84a2f0793cb5bf97ce4fc2882eaa53ab85cfbdd,""
2021-10-29 18:08:17 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0004433561,BNB,0.2333835379,"","","",0.2333835379,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,978e588e285fb1b1a1fbfa3d182d9854eb30b4877968c6d4fe24af435a0dbba8,""
2021-10-29 18:33:05 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),13.2481733664,BUSD,13.2481733664,"","","",13.2481733664,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,c3532db691da4cc6fbc2dd49b41c6bd72ac67711e93832e85f49c207eaf24a57,""
2021-10-29 19:35:10 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0024078076,ETH,10.5751889188,"","","",10.5751889188,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,b537563ae38ad3bbb96436ec8a448694702828d9024bd740afd05b21edccf042,""
2021-10-29 20:11:35 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),13.5695886797,BUSD,13.5695886797,"","","",13.5695886797,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,1f1981d944ddf4b5e0436c00cd13ca24b6e8aaa4bb47b35084ef99b020b4914a,""
2021-10-29 20:27:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0003668948,BNB,0.1948721798,"","","",0.1948721798,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2e650e4e57bc1260d8d76d5c34350ea57959336b38e3deaa3c3b2928c6953c17,""
2021-10-29 20:37:00 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0000734464,BNB,0.039010256,"","","",0.039010256,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,934282c15a0691a817f8d51bd12d334100be9795433f4b98b2a25e619fa981a5,""
2021-10-29 20:37:00 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.003018115,BNB,1.4401513137,"","","","","","",0.1628876197,1.6030389334,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,934282c15a0691a817f8d51bd12d334100be9795433f4b98b2a25e619fa981a5,""
2021-10-29 20:37:00 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),67.0127372193,BUSD,67.0127372193,"","","","","","","",67.0127372193,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,934282c15a0691a817f8d51bd12d334100be9795433f4b98b2a25e619fa981a5,""
2021-10-29 20:37:00 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),455376240.0,BRISE,59.1989112,"","","",59.1989112,"",0x7dd308207c0e700466cafda79f0218d898c211f8,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,934282c15a0691a817f8d51bd12d334100be9795433f4b98b2a25e619fa981a5,""
2021-10-29 20:37:00 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),0.45537624,BRISE_DIVIDEND_TRACKER,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,934282c15a0691a817f8d51bd12d334100be9795433f4b98b2a25e619fa981a5,""
2021-10-29 20:38:06 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.0095107304,ETH,41.428337864,"","","","","","",0.4853195855,41.9136574495,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,6982da17f35736470f76a8ca6a97b7e54c5d9d4b76cfeb6df9e1aa1aa5c187f0,""
2021-10-29 20:38:06 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),0.2845304,BRISE_DIVIDEND_TRACKER,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,6982da17f35736470f76a8ca6a97b7e54c5d9d4b76cfeb6df9e1aa1aa5c187f0,""
2021-10-29 20:38:06 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.00296786,BNB,1.416171179,"","","","","","",0.1601753581,1.5763465371,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,6982da17f35736470f76a8ca6a97b7e54c5d9d4b76cfeb6df9e1aa1aa5c187f0,""
2021-10-29 20:38:06 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),284530400.0,BRISE,36.988952,"","","",36.988952,"",0x7dd308207c0e700466cafda79f0218d898c211f8,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,6982da17f35736470f76a8ca6a97b7e54c5d9d4b76cfeb6df9e1aa1aa5c187f0,""
2021-10-29 21:16:20 UTC,transfer,"",Coinbase,21347565.04336224,SHIB,6.2067647165,Binance US,21347565.04336224,SHIB,"",215635.12735786,SHIB,9.927055517,1597.224817,16.1338202335,"","",720518780,Sent Shiba Inu To Shiba Inu address 0xF8B33C457b8Fc7D1F31041e46091EFa2E8651d04
2021-10-29 21:19:38 UTC,exchange,"",Binance US,21347565.0,SHIB,616.0703153386,Binance US,1609.606401,BUSD,1611.21600741,1.60960641,BUSD,995.1456920714,1609.606401,1.60960641,"","",20561049,""
2021-10-29 21:21:27 UTC,sell,"",Binance US,1608.0,BUSD,1609.608000009,Binance US,1608.0,USD,"",1.608,USD,-3.216000009,1608.0,1.608,"","",5156486,""
2021-10-29 21:22:29 UTC,buy,"",Binance US,1605.0,USD,"",Binance US,2.999,BNB,1605.0,"","","",1605.0,"","","",33ee3bf6c9104817a75aa04f434b210c,""
2021-10-29 21:27:10 UTC,transfer,"",Binance US,2.993925,BNB,1.9444642114,Binance Smart Chain (BNB),2.993925,BNB,"",0.004075,BNB,0.2166531908,1587.7848879402,2.1611174022,0x0000000000000000000000000000000000001004,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,67744a5f7e039aad7edfbb31b1a12bef1fc75b565deae585664e79dfcd57f60c,""
2021-10-29 21:29:40 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),10317384000.0,BRISE,1444.43376,"","","",1444.43376,"",0x7dd308207c0e700466cafda79f0218d898c211f8,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2654e27566dce848233db817190d0f850a13fe71f8195ba220dcd3e2b9a12c47,""
